DATE,CITY,ENERGY_GENERATED,DATA_TYPE
2021-06-01,Lucknow,315.54999999999995,Forecast
2021-07-01,Lucknow,295.70000000000005,Actual
2021-07-01,Lucknow,295.70000000000005,Forecast
2021-08-01,Lucknow,278.87,Actual
2021-08-01,Lucknow,278.87,Forecast
2021-09-01,Lucknow,286.365,Actual
2021-09-01,Lucknow,286.365,Forecast
2021-10-01,Lucknow,281.045,Actual
2021-10-01,Lucknow,281.045,Forecast
2021-11-01,Lucknow,220.055,Actual
2021-11-01,Lucknow,220.055,Forecast
2021-12-01,Lucknow,187.925,Actual
2021-12-01,Lucknow,187.925,Forecast
2022-01-01,Lucknow,181.325,Actual
2022-01-01,Lucknow,181.325,Forecast
2022-02-01,Lucknow,295.53,Actual
2022-02-01,Lucknow,295.53,Forecast
2022-03-01,Lucknow,353.16,Actual
2022-03-01,Lucknow,353.16,Forecast
2022-04-01,Lucknow,406.24,Actual
2022-04-01,Lucknow,406.24,Forecast
2022-05-01,Lucknow,370.105,Actual
2022-05-01,Lucknow,370.105,Forecast
2022-06-01,Lucknow,358.43,Actual
2022-06-01,Lucknow,358.43,Forecast
2022-07-01,Lucknow,341.77000000000004,Actual
2022-07-01,Lucknow,341.77000000000004,Forecast
2022-08-01,Lucknow,307.375,Actual
2022-08-01,Lucknow,307.375,Forecast
2022-09-01,Lucknow,278.26,Actual
2022-09-01,Lucknow,278.26,Forecast
2022-10-01,Lucknow,255.93,Actual
2022-10-01,Lucknow,255.93,Forecast
2022-11-01,Lucknow,230.85,Actual
2022-11-01,Lucknow,230.85,Forecast
2022-12-01,Lucknow,212.55,Actual
2022-12-01,Lucknow,212.55,Forecast
2023-01-01,Lucknow,179.45,Actual
2023-01-01,Lucknow,179.45,Forecast
2023-02-01,Lucknow,310.3,Actual
2023-02-01,Lucknow,310.3,Forecast
2023-03-01,Lucknow,311.49,Actual
2023-03-01,Lucknow,311.49,Forecast
2023-04-01,Lucknow,372.805,Actual
2023-04-01,Lucknow,372.805,Forecast
2023-05-01,Lucknow,400.55000000000007,Actual
2023-05-01,Lucknow,400.55000000000007,Forecast
2023-06-01,Lucknow,385.03,Actual
2023-06-01,Lucknow,385.03,Forecast
2023-07-01,Lucknow,307.58500000000004,Actual
2023-07-01,Lucknow,307.58500000000004,Forecast
2023-08-01,Lucknow,284.87,Actual
2023-08-01,Lucknow,284.87,Forecast
2023-09-01,Lucknow,279.6,Actual
2023-09-01,Lucknow,279.6,Forecast
2023-10-01,Lucknow,273.22,Actual
2023-10-01,Lucknow,273.22,Forecast
2023-11-01,Lucknow,190.21,Actual
2023-11-01,Lucknow,190.21,Forecast
2023-12-01,Lucknow,177.83,Actual
2023-12-01,Lucknow,177.83,Forecast
2024-01-01,Lucknow,143.10500000000002,Actual
2024-01-01,Lucknow,143.10500000000002,Forecast
2024-02-01,Lucknow,262.775,Actual
2024-02-01,Lucknow,262.775,Forecast
2024-03-01,Lucknow,343.98999999999995,Actual
2024-03-01,Lucknow,343.98999999999995,Forecast
2024-04-01,Lucknow,408.14,Actual
2024-04-01,Lucknow,408.14,Forecast
2024-05-01,Lucknow,390.78,Actual
2024-05-01,Lucknow,390.78,Forecast
2024-06-01,Lucknow,368.59,Actual
2024-06-01,Lucknow,368.59,Forecast
2024-07-01,Lucknow,282.595,Actual
2024-07-01,Lucknow,282.595,Forecast
2024-08-01,Lucknow,269.6,Actual
2024-08-01,Lucknow,269.6,Forecast
2024-09-01,Lucknow,270.92499999999995,Actual
2024-09-01,Lucknow,270.92499999999995,Forecast
2024-10-01,Lucknow,272.07,Actual
2024-10-01,Lucknow,272.07,Forecast
2024-11-01,Lucknow,209.925,Actual
2024-11-01,Lucknow,209.925,Forecast
2024-12-01,Lucknow,194.885,Actual
2024-12-01,Lucknow,194.885,Forecast
2025-01-01,Lucknow,193.79193749999973,Forecast
2025-02-01,Lucknow,192.1160375000001,Forecast
2025-03-01,Lucknow,193.98957499999997,Forecast
2025-04-01,Lucknow,194.04354999999995,Forecast
2025-05-01,Lucknow,193.989575,Forecast
2025-06-01,Lucknow,193.98957499999997,Forecast
2025-07-01,Lucknow,193.989575,Forecast
2025-08-01,Lucknow,193.989575,Forecast
2025-09-01,Lucknow,193.98957499999997,Forecast
2025-10-01,Lucknow,193.9895749999999,Forecast
2025-11-01,Lucknow,193.989575,Forecast
2025-12-01,Lucknow,193.989575,Forecast
2026-01-01,Lucknow,193.989575,Forecast
2026-02-01,Lucknow,193.989575,Forecast
2026-03-01,Lucknow,193.989575,Forecast
2026-04-01,Lucknow,193.989575,Forecast
2026-05-01,Lucknow,193.989575,Forecast
2026-06-01,Lucknow,193.989575,Forecast
2026-07-01,Lucknow,193.989575,Forecast
2026-08-01,Lucknow,193.989575,Forecast
2026-09-01,Lucknow,193.989575,Forecast
2026-10-01,Lucknow,193.98957499999997,Forecast
2026-11-01,Lucknow,193.989575,Forecast
2026-12-01,Lucknow,193.98957499999997,Forecast
2027-01-01,Lucknow,193.989575,Forecast
2027-02-01,Lucknow,193.989575,Forecast
2027-03-01,Lucknow,193.989575,Forecast
2027-04-01,Lucknow,193.989575,Forecast
2027-05-01,Lucknow,193.989575,Forecast
2027-06-01,Lucknow,193.989575,Forecast
2027-07-01,Lucknow,193.989575,Forecast
2027-08-01,Lucknow,193.98957499999997,Forecast
2027-09-01,Lucknow,193.989575,Forecast
2027-10-01,Lucknow,193.989575,Forecast
2027-11-01,Lucknow,193.98957499999997,Forecast
2027-12-01,Lucknow,193.989575,Forecast
2028-01-01,Lucknow,193.989575,Forecast
2028-02-01,Lucknow,193.9895749999999,Forecast
2028-03-01,Lucknow,193.989575,Forecast
2028-04-01,Lucknow,193.98957499999997,Forecast
2028-05-01,Lucknow,193.989575,Forecast
2028-06-01,Lucknow,193.98957499999997,Forecast
2028-07-01,Lucknow,193.989575,Forecast
2028-08-01,Lucknow,193.989575,Forecast
2028-09-01,Lucknow,193.989575,Forecast
2028-10-01,Lucknow,193.989575,Forecast
2028-11-01,Lucknow,193.989575,Forecast
2028-12-01,Lucknow,193.989575,Forecast
2029-01-01,Lucknow,193.989575,Forecast
2029-02-01,Lucknow,193.98957499999997,Forecast
2029-03-01,Lucknow,193.989575,Forecast
2029-04-01,Lucknow,193.98957499999997,Forecast
2029-05-01,Lucknow,193.989575,Forecast
2029-06-01,Lucknow,193.989575,Forecast
2029-07-01,Lucknow,193.989575,Forecast
2029-08-01,Lucknow,193.98957499999997,Forecast
2029-09-01,Lucknow,193.989575,Forecast
2029-10-01,Lucknow,193.989575,Forecast
2029-11-01,Lucknow,193.98957499999997,Forecast
2029-12-01,Lucknow,193.989575,Forecast
2030-01-01,Lucknow,193.98957499999997,Forecast
2030-02-01,Lucknow,193.98957499999997,Forecast
2030-03-01,Lucknow,193.989575,Forecast
2030-04-01,Lucknow,193.98957499999997,Forecast
2030-05-01,Lucknow,193.989575,Forecast
2030-06-01,Lucknow,193.989575,Forecast
2030-07-01,Lucknow,193.989575,Forecast
2030-08-01,Lucknow,193.989575,Forecast
2030-09-01,Lucknow,193.989575,Forecast
2030-10-01,Lucknow,193.989575,Forecast
2030-11-01,Lucknow,193.989575,Forecast
2030-12-01,Lucknow,193.989575,Forecast
2031-01-01,Lucknow,193.98957499999997,Forecast
2031-02-01,Lucknow,193.98957499999997,Forecast
2031-03-01,Lucknow,193.989575,Forecast
2031-04-01,Lucknow,193.98957499999997,Forecast
2031-05-01,Lucknow,193.98957499999997,Forecast
2031-06-01,Lucknow,193.989575,Forecast
2031-07-01,Lucknow,193.989575,Forecast
2031-08-01,Lucknow,193.989575,Forecast
2031-09-01,Lucknow,193.989575,Forecast
2031-10-01,Lucknow,193.989575,Forecast
2031-11-01,Lucknow,193.98957499999997,Forecast
2031-12-01,Lucknow,193.989575,Forecast
2032-01-01,Lucknow,193.989575,Forecast
2032-02-01,Lucknow,193.989575,Forecast
2032-03-01,Lucknow,193.989575,Forecast
2032-04-01,Lucknow,193.989575,Forecast
2032-05-01,Lucknow,193.989575,Forecast
2032-06-01,Lucknow,193.98957499999997,Forecast
2032-07-01,Lucknow,193.98957499999997,Forecast
2032-08-01,Lucknow,193.989575,Forecast
2032-09-01,Lucknow,193.98957499999997,Forecast
2032-10-01,Lucknow,193.989575,Forecast
2032-11-01,Lucknow,193.989575,Forecast
2032-12-01,Lucknow,193.98957499999997,Forecast
2033-01-01,Lucknow,193.989575,Forecast
2033-02-01,Lucknow,193.98957499999997,Forecast
2033-03-01,Lucknow,193.989575,Forecast
2033-04-01,Lucknow,193.989575,Forecast
2033-05-01,Lucknow,193.98957499999997,Forecast
2033-06-01,Lucknow,193.989575,Forecast
2033-07-01,Lucknow,193.98957499999997,Forecast
2033-08-01,Lucknow,193.989575,Forecast
2033-09-01,Lucknow,193.989575,Forecast
2033-10-01,Lucknow,193.989575,Forecast
2033-11-01,Lucknow,193.98957499999997,Forecast
2033-12-01,Lucknow,193.989575,Forecast
2034-01-01,Lucknow,193.98957499999997,Forecast
2034-02-01,Lucknow,193.989575,Forecast
2034-03-01,Lucknow,193.989575,Forecast
2034-04-01,Lucknow,193.989575,Forecast
2034-05-01,Lucknow,193.989575,Forecast
2034-06-01,Lucknow,193.989575,Forecast
2034-07-01,Lucknow,193.989575,Forecast
2034-08-01,Lucknow,193.98957499999997,Forecast
2034-09-01,Lucknow,193.98957499999997,Forecast
2034-10-01,Lucknow,193.9895749999999,Forecast
2034-11-01,Lucknow,193.989575,Forecast
2034-12-01,Lucknow,193.989575,Forecast
2015-01-01,Mumbai,300.81,Actual
2015-02-01,Mumbai,348.39500000000004,Actual
2015-03-01,Mumbai,381.87,Actual
2015-04-01,Mumbai,404.795,Actual
2015-05-01,Mumbai,420.87,Actual
2015-06-01,Mumbai,333.96500000000003,Actual
2015-07-01,Mumbai,334.87,Actual
2015-08-01,Mumbai,304.85,Actual
2015-09-01,Mumbai,312.505,Actual
2015-10-01,Mumbai,298.13,Actual
2015-11-01,Mumbai,286.565,Actual
2015-12-01,Mumbai,297.285,Actual
2016-01-01,Mumbai,303.83,Actual
2016-01-01,Mumbai,303.83,Forecast
2016-02-01,Mumbai,335.62,Actual
2016-02-01,Mumbai,335.62,Forecast
2016-03-01,Mumbai,382.795,Actual
2016-03-01,Mumbai,382.795,Forecast
2016-04-01,Mumbai,415.88,Actual
2016-04-01,Mumbai,415.88,Forecast
2016-05-01,Mumbai,427.43500000000006,Actual
2016-05-01,Mumbai,427.43500000000006,Forecast
2016-06-01,Mumbai,347.49,Actual
2016-06-01,Mumbai,347.49,Forecast
2016-07-01,Mumbai,252.935,Actual
2016-07-01,Mumbai,252.935,Forecast
2016-08-01,Mumbai,296.975,Actual
2016-08-01,Mumbai,296.975,Forecast
2016-09-01,Mumbai,283.505,Actual
2016-09-01,Mumbai,283.505,Forecast
2016-10-01,Mumbai,303.67,Actual
2016-10-01,Mumbai,303.67,Forecast
2016-11-01,Mumbai,323.695,Actual
2016-11-01,Mumbai,323.695,Forecast
2016-12-01,Mumbai,309.315,Actual
2016-12-01,Mumbai,309.315,Forecast
2017-01-01,Mumbai,304.17,Actual
2017-01-01,Mumbai,304.17,Forecast
2017-02-01,Mumbai,351.39,Actual
2017-02-01,Mumbai,351.39,Forecast
2017-03-01,Mumbai,389.41,Actual
2017-03-01,Mumbai,389.41,Forecast
2017-04-01,Mumbai,420.74,Actual
2017-04-01,Mumbai,420.74,Forecast
2017-05-01,Mumbai,415.8850000000001,Actual
2017-05-01,Mumbai,415.8850000000001,Forecast
2017-06-01,Mumbai,341.66,Actual
2017-06-01,Mumbai,341.66,Forecast
2017-07-01,Mumbai,318.69,Actual
2017-07-01,Mumbai,318.69,Forecast
2017-08-01,Mumbai,302.82,Actual
2017-08-01,Mumbai,302.82,Forecast
2017-09-01,Mumbai,310.24,Actual
2017-09-01,Mumbai,310.24,Forecast
2017-10-01,Mumbai,304.43,Actual
2017-10-01,Mumbai,304.43,Forecast
2017-11-01,Mumbai,303.275,Actual
2017-11-01,Mumbai,303.275,Forecast
2017-12-01,Mumbai,266.44,Actual
2017-12-01,Mumbai,266.44,Forecast
2018-01-01,Mumbai,290.48,Actual
2018-01-01,Mumbai,290.48,Forecast
2018-02-01,Mumbai,325.435,Actual
2018-02-01,Mumbai,325.435,Forecast
2018-03-01,Mumbai,364.39,Actual
2018-03-01,Mumbai,364.39,Forecast
2018-04-01,Mumbai,406.255,Actual
2018-04-01,Mumbai,406.255,Forecast
2018-05-01,Mumbai,406.815,Actual
2018-05-01,Mumbai,406.815,Forecast
2018-06-01,Mumbai,323.01,Actual
2018-06-01,Mumbai,323.01,Forecast
2018-07-01,Mumbai,264.85,Actual
2018-07-01,Mumbai,264.85,Forecast
2018-08-01,Mumbai,304.075,Actual
2018-08-01,Mumbai,304.075,Forecast
2018-09-01,Mumbai,333.27,Actual
2018-09-01,Mumbai,333.27,Forecast
2018-10-01,Mumbai,320.83000000000004,Actual
2018-10-01,Mumbai,320.83000000000004,Forecast
2018-11-01,Mumbai,298.81,Actual
2018-11-01,Mumbai,298.81,Forecast
2018-12-01,Mumbai,290.94500000000005,Actual
2018-12-01,Mumbai,290.94500000000005,Forecast
2019-01-01,Mumbai,314.265,Actual
2019-01-01,Mumbai,314.265,Forecast
2019-02-01,Mumbai,348.46,Actual
2019-02-01,Mumbai,348.46,Forecast
2019-03-01,Mumbai,396.87,Actual
2019-03-01,Mumbai,396.87,Forecast
2019-04-01,Mumbai,414.86,Actual
2019-04-01,Mumbai,414.86,Forecast
2019-05-01,Mumbai,440.50500000000005,Actual
2019-05-01,Mumbai,440.50500000000005,Forecast
2019-06-01,Mumbai,344.65,Actual
2019-06-01,Mumbai,344.65,Forecast
2019-07-01,Mumbai,271.15,Actual
2019-07-01,Mumbai,271.15,Forecast
2019-08-01,Mumbai,309.5,Actual
2019-08-01,Mumbai,309.5,Forecast
2019-09-01,Mumbai,265.47,Actual
2019-09-01,Mumbai,265.47,Forecast
2019-10-01,Mumbai,284.325,Actual
2019-10-01,Mumbai,284.325,Forecast
2019-11-01,Mumbai,275.06499999999994,Actual
2019-11-01,Mumbai,275.06499999999994,Forecast
2019-12-01,Mumbai,249.355,Actual
2019-12-01,Mumbai,249.355,Forecast
2020-01-01,Mumbai,295.21,Actual
2020-01-01,Mumbai,295.21,Forecast
2020-02-01,Mumbai,337.87499999999994,Actual
2020-02-01,Mumbai,337.87499999999994,Forecast
2020-03-01,Mumbai,384.31500000000005,Actual
2020-03-01,Mumbai,384.31500000000005,Forecast
2020-04-01,Mumbai,415.27,Actual
2020-04-01,Mumbai,415.27,Forecast
2020-05-01,Mumbai,440.14,Actual
2020-05-01,Mumbai,440.14,Forecast
2020-06-01,Mumbai,334.01,Actual
2020-06-01,Mumbai,334.01,Forecast
2020-07-01,Mumbai,299.625,Actual
2020-07-01,Mumbai,299.625,Forecast
2020-08-01,Mumbai,264.83,Actual
2020-08-01,Mumbai,264.83,Forecast
2020-09-01,Mumbai,278.585,Actual
2020-09-01,Mumbai,278.585,Forecast
2020-10-01,Mumbai,282.355,Actual
2020-10-01,Mumbai,282.355,Forecast
2020-11-01,Mumbai,291.85,Actual
2020-11-01,Mumbai,291.85,Forecast
2020-12-01,Mumbai,267.5,Actual
2020-12-01,Mumbai,267.5,Forecast
2021-01-01,Mumbai,272.755,Actual
2021-01-01,Mumbai,272.755,Forecast
2021-02-01,Mumbai,334.635,Actual
2021-02-01,Mumbai,334.635,Forecast
2021-03-01,Mumbai,384.365,Actual
2021-03-01,Mumbai,384.365,Forecast
2021-04-01,Mumbai,387.96,Actual
2021-04-01,Mumbai,387.96,Forecast
2021-05-01,Mumbai,376.69000000000005,Actual
2021-05-01,Mumbai,376.69000000000005,Forecast
2021-06-01,Mumbai,316.535,Actual
2021-06-01,Mumbai,316.535,Forecast
2021-07-01,Mumbai,317.04999999999995,Actual
2021-07-01,Mumbai,317.04999999999995,Forecast
2021-08-01,Mumbai,271.27,Actual
2021-08-01,Mumbai,271.27,Forecast
2021-09-01,Mumbai,278.345,Actual
2021-09-01,Mumbai,278.345,Forecast
2021-10-01,Mumbai,313.39,Actual
2021-10-01,Mumbai,313.39,Forecast
2021-11-01,Mumbai,267.05,Actual
2021-11-01,Mumbai,267.05,Forecast
2021-12-01,Mumbai,249.51,Actual
2021-12-01,Mumbai,249.51,Forecast
2022-01-01,Mumbai,286.44,Actual
2022-01-01,Mumbai,286.44,Forecast
2022-02-01,Mumbai,345.375,Actual
2022-02-01,Mumbai,345.375,Forecast
2022-03-01,Mumbai,364.425,Actual
2022-03-01,Mumbai,364.425,Forecast
2022-04-01,Mumbai,391.46,Actual
2022-04-01,Mumbai,391.46,Forecast
2022-05-01,Mumbai,419.325,Actual
2022-05-01,Mumbai,419.325,Forecast
2022-06-01,Mumbai,344.47,Actual
2022-06-01,Mumbai,344.47,Forecast
2022-07-01,Mumbai,288.77,Actual
2022-07-01,Mumbai,288.77,Forecast
2022-08-01,Mumbai,318.575,Actual
2022-08-01,Mumbai,318.575,Forecast
2022-09-01,Mumbai,267.885,Actual
2022-09-01,Mumbai,267.885,Forecast
2022-10-01,Mumbai,313.355,Actual
2022-10-01,Mumbai,313.355,Forecast
2022-11-01,Mumbai,315.71500000000003,Actual
2022-11-01,Mumbai,315.71500000000003,Forecast
2022-12-01,Mumbai,276.345,Actual
2022-12-01,Mumbai,276.345,Forecast
2023-01-01,Mumbai,292.66,Actual
2023-01-01,Mumbai,292.66,Forecast
2023-02-01,Mumbai,369.295,Actual
2023-02-01,Mumbai,369.295,Forecast
2023-03-01,Mumbai,353.365,Actual
2023-03-01,Mumbai,353.365,Forecast
2023-04-01,Mumbai,393.69,Actual
2023-04-01,Mumbai,393.69,Forecast
2023-05-01,Mumbai,423.08,Actual
2023-05-01,Mumbai,423.08,Forecast
2023-06-01,Mumbai,367.63000000000005,Actual
2023-06-01,Mumbai,367.63000000000005,Forecast
2023-07-01,Mumbai,269.29,Actual
2023-07-01,Mumbai,269.29,Forecast
2023-08-01,Mumbai,317.97,Actual
2023-08-01,Mumbai,317.97,Forecast
2023-09-01,Mumbai,279.315,Actual
2023-09-01,Mumbai,279.315,Forecast
2023-10-01,Mumbai,310.425,Actual
2023-10-01,Mumbai,310.425,Forecast
2023-11-01,Mumbai,274.63,Actual
2023-11-01,Mumbai,274.63,Forecast
2023-12-01,Mumbai,267.74,Actual
2023-12-01,Mumbai,267.74,Forecast
2024-01-01,Mumbai,291.865,Actual
2024-01-01,Mumbai,291.865,Forecast
2024-02-01,Mumbai,341.77,Actual
2024-02-01,Mumbai,341.77,Forecast
2024-03-01,Mumbai,383.405,Actual
2024-03-01,Mumbai,383.405,Forecast
2024-04-01,Mumbai,391.9500000000001,Actual
2024-04-01,Mumbai,391.9500000000001,Forecast
2024-05-01,Mumbai,406.0100000000001,Actual
2024-05-01,Mumbai,406.0100000000001,Forecast
2024-06-01,Mumbai,333.345,Actual
2024-06-01,Mumbai,333.345,Forecast
2024-07-01,Mumbai,264.72,Actual
2024-07-01,Mumbai,264.72,Forecast
2024-08-01,Mumbai,287.81,Actual
2024-08-01,Mumbai,287.81,Forecast
2024-09-01,Mumbai,296.305,Actual
2024-09-01,Mumbai,296.305,Forecast
2024-10-01,Mumbai,299.41,Actual
2024-10-01,Mumbai,299.41,Forecast
2024-11-01,Mumbai,301.46500000000003,Actual
2024-11-01,Mumbai,301.46500000000003,Forecast
2024-12-01,Mumbai,268.49,Actual
2024-12-01,Mumbai,268.49,Forecast
2025-01-01,Mumbai,268.85463749999974,Forecast
2025-02-01,Mumbai,269.0147750000001,Forecast
2025-03-01,Mumbai,268.748725,Forecast
2025-04-01,Mumbai,268.748725,Forecast
2025-05-01,Mumbai,268.7487249999999,Forecast
2025-06-01,Mumbai,268.74872500000004,Forecast
2025-07-01,Mumbai,268.748725,Forecast
2025-08-01,Mumbai,268.748725,Forecast
2025-09-01,Mumbai,268.748725,Forecast
2025-10-01,Mumbai,268.7487249999999,Forecast
2025-11-01,Mumbai,268.7487249999999,Forecast
2025-12-01,Mumbai,268.748725,Forecast
2026-01-01,Mumbai,268.7487249999999,Forecast
2026-02-01,Mumbai,268.74872500000004,Forecast
2026-03-01,Mumbai,268.748725,Forecast
2026-04-01,Mumbai,268.748725,Forecast
2026-05-01,Mumbai,268.7487249999999,Forecast
2026-06-01,Mumbai,268.748725,Forecast
2026-07-01,Mumbai,268.748725,Forecast
2026-08-01,Mumbai,268.748725,Forecast
2026-09-01,Mumbai,268.748725,Forecast
2026-10-01,Mumbai,268.7487249999999,Forecast
2026-11-01,Mumbai,268.748725,Forecast
2026-12-01,Mumbai,268.748725,Forecast
2027-01-01,Mumbai,268.748725,Forecast
2027-02-01,Mumbai,268.7487249999999,Forecast
2027-03-01,Mumbai,268.748725,Forecast
2027-04-01,Mumbai,268.7487249999999,Forecast
2027-05-01,Mumbai,268.7487249999999,Forecast
2027-06-01,Mumbai,268.7487249999999,Forecast
2027-07-01,Mumbai,268.7487249999999,Forecast
2027-08-01,Mumbai,268.748725,Forecast
2027-09-01,Mumbai,268.748725,Forecast
2027-10-01,Mumbai,268.748725,Forecast
2027-11-01,Mumbai,268.7487249999999,Forecast
2027-12-01,Mumbai,268.748725,Forecast
2028-01-01,Mumbai,268.748725,Forecast
2028-02-01,Mumbai,268.7487249999999,Forecast
2028-03-01,Mumbai,268.748725,Forecast
2028-04-01,Mumbai,268.7487249999999,Forecast
2028-05-01,Mumbai,268.748725,Forecast
2028-06-01,Mumbai,268.7487249999999,Forecast
2028-07-01,Mumbai,268.748725,Forecast
2028-08-01,Mumbai,268.748725,Forecast
2028-09-01,Mumbai,268.7487249999999,Forecast
2028-10-01,Mumbai,268.7487249999999,Forecast
2028-11-01,Mumbai,268.748725,Forecast
2028-12-01,Mumbai,268.748725,Forecast
2029-01-01,Mumbai,268.748725,Forecast
2029-02-01,Mumbai,268.748725,Forecast
2029-03-01,Mumbai,268.7487249999999,Forecast
2029-04-01,Mumbai,268.748725,Forecast
2029-05-01,Mumbai,268.7487249999999,Forecast
2029-06-01,Mumbai,268.7487249999999,Forecast
2029-07-01,Mumbai,268.748725,Forecast
2029-08-01,Mumbai,268.7487249999999,Forecast
2029-09-01,Mumbai,268.748725,Forecast
2029-10-01,Mumbai,268.7487249999999,Forecast
2029-11-01,Mumbai,268.748725,Forecast
2029-12-01,Mumbai,268.748725,Forecast
2030-01-01,Mumbai,268.748725,Forecast
2030-02-01,Mumbai,268.7487249999999,Forecast
2030-03-01,Mumbai,268.748725,Forecast
2030-04-01,Mumbai,268.748725,Forecast
2030-05-01,Mumbai,268.748725,Forecast
2030-06-01,Mumbai,268.748725,Forecast
2030-07-01,Mumbai,268.748725,Forecast
2030-08-01,Mumbai,268.74872500000004,Forecast
2030-09-01,Mumbai,268.7487249999999,Forecast
2030-10-01,Mumbai,268.748725,Forecast
2030-11-01,Mumbai,268.7487249999999,Forecast
2030-12-01,Mumbai,268.748725,Forecast
2031-01-01,Mumbai,268.748725,Forecast
2031-02-01,Mumbai,268.7487249999999,Forecast
2031-03-01,Mumbai,268.748725,Forecast
2031-04-01,Mumbai,268.7487249999999,Forecast
2031-05-01,Mumbai,268.74872500000004,Forecast
2031-06-01,Mumbai,268.7487249999999,Forecast
2031-07-01,Mumbai,268.748725,Forecast
2031-08-01,Mumbai,268.7487249999999,Forecast
2031-09-01,Mumbai,268.748725,Forecast
2031-10-01,Mumbai,268.748725,Forecast
2031-11-01,Mumbai,268.7487249999999,Forecast
2031-12-01,Mumbai,268.7487249999999,Forecast
2032-01-01,Mumbai,268.74872500000004,Forecast
2032-02-01,Mumbai,268.7487249999999,Forecast
2032-03-01,Mumbai,268.748725,Forecast
2032-04-01,Mumbai,268.748725,Forecast
2032-05-01,Mumbai,268.74872500000004,Forecast
2032-06-01,Mumbai,268.7487249999999,Forecast
2032-07-01,Mumbai,268.7487249999999,Forecast
2032-08-01,Mumbai,268.748725,Forecast
2032-09-01,Mumbai,268.748725,Forecast
2032-10-01,Mumbai,268.748725,Forecast
2032-11-01,Mumbai,268.748725,Forecast
2032-12-01,Mumbai,268.7487249999999,Forecast
2033-01-01,Mumbai,268.748725,Forecast
2033-02-01,Mumbai,268.748725,Forecast
2033-03-01,Mumbai,268.74872500000004,Forecast
2033-04-01,Mumbai,268.74872500000004,Forecast
2033-05-01,Mumbai,268.7487249999999,Forecast
2033-06-01,Mumbai,268.74872500000004,Forecast
2033-07-01,Mumbai,268.748725,Forecast
2033-08-01,Mumbai,268.7487249999999,Forecast
2033-09-01,Mumbai,268.748725,Forecast
2033-10-01,Mumbai,268.748725,Forecast
2033-11-01,Mumbai,268.748725,Forecast
2033-12-01,Mumbai,268.7487249999999,Forecast
2034-01-01,Mumbai,268.748725,Forecast
2034-02-01,Mumbai,268.7487249999999,Forecast
2034-03-01,Mumbai,268.74872500000004,Forecast
2034-04-01,Mumbai,268.748725,Forecast
2034-05-01,Mumbai,268.748725,Forecast
2034-06-01,Mumbai,268.7487249999999,Forecast
2034-07-01,Mumbai,268.7487249999999,Forecast
2034-08-01,Mumbai,268.748725,Forecast
2034-09-01,Mumbai,268.748725,Forecast
2034-10-01,Mumbai,268.7487249999999,Forecast
2034-11-01,Mumbai,268.74872500000004,Forecast
2034-12-01,Mumbai,268.7487249999999,Forecast
2015-01-01,Pune,300.05,Actual
2015-02-01,Pune,350.505,Actual
2015-03-01,Pune,370.315,Actual
2015-04-01,Pune,409.1950000000001,Actual
2015-05-01,Pune,419.195,Actual
2015-06-01,Pune,340.59000000000003,Actual
2015-07-01,Pune,333.91,Actual
2015-08-01,Pune,288.265,Actual
2015-09-01,Pune,306.885,Actual
2015-10-01,Pune,299.61,Actual
2015-11-01,Pune,296.77,Actual
2015-12-01,Pune,301.415,Actual
2016-01-01,Pune,305.01000000000005,Actual
2016-01-01,Pune,305.01000000000005,Forecast
2016-02-01,Pune,336.825,Actual
2016-02-01,Pune,336.825,Forecast
2016-03-01,Pune,381.93,Actual
2016-03-01,Pune,381.93,Forecast
2016-04-01,Pune,421.11,Actual
2016-04-01,Pune,421.11,Forecast
2016-05-01,Pune,445.14,Actual
2016-05-01,Pune,445.14,Forecast
2016-06-01,Pune,330.94,Actual
2016-06-01,Pune,330.94,Forecast
2016-07-01,Pune,255.6,Actual
2016-07-01,Pune,255.6,Forecast
2016-08-01,Pune,289.11,Actual
2016-08-01,Pune,289.11,Forecast
2016-09-01,Pune,267.57,Actual
2016-09-01,Pune,267.57,Forecast
2016-10-01,Pune,293.64500000000004,Actual
2016-10-01,Pune,293.64500000000004,Forecast
2016-11-01,Pune,322.07,Actual
2016-11-01,Pune,322.07,Forecast
2016-12-01,Pune,305.22,Actual
2016-12-01,Pune,305.22,Forecast
2017-01-01,Pune,302.505,Actual
2017-01-01,Pune,302.505,Forecast
2017-02-01,Pune,362.25,Actual
2017-02-01,Pune,362.25,Forecast
2017-03-01,Pune,400.0,Actual
2017-03-01,Pune,400.0,Forecast
2017-04-01,Pune,441.05,Actual
2017-04-01,Pune,441.05,Forecast
2017-05-01,Pune,429.39,Actual
2017-05-01,Pune,429.39,Forecast
2017-06-01,Pune,328.61,Actual
2017-06-01,Pune,328.61,Forecast
2017-07-01,Pune,316.99,Actual
2017-07-01,Pune,316.99,Forecast
2017-08-01,Pune,275.405,Actual
2017-08-01,Pune,275.405,Forecast
2017-09-01,Pune,273.92,Actual
2017-09-01,Pune,273.92,Forecast
2017-10-01,Pune,279.485,Actual
2017-10-01,Pune,279.485,Forecast
2017-11-01,Pune,309.64000000000004,Actual
2017-11-01,Pune,309.64000000000004,Forecast
2017-12-01,Pune,280.77000000000004,Actual
2017-12-01,Pune,280.77000000000004,Forecast
2018-01-01,Pune,292.785,Actual
2018-01-01,Pune,292.785,Forecast
